id1,entityname_original,entityname,Group1,Group1_id1,Group1_score,Group2,Group2_id1,Group2_score,Group3,Group3_id1,Group3_score,Group4,Group4_id1,Group4_score,Group5,Group5_id1,Group5_score,Group6,Group6_id1,Group6_score,Group7,Group7_id1,Group7_score,Group8,Group8_id1,Group8_score,Group9,Group9_id1,Group9_score,Group10,Group10_id1,Group10_score,Group11,Group11_id1,Group11_score,Group12,Group12_id1,Group12_score,Group13,Group13_id1,Group13_score,Group14,Group14_id1,Group14_score,Group15,Group15_id1,Group15_score,Group16,Group16_id1,Group16_score,Group17,Group17_id1,Group17_score,Group18,Group18_id1,Group18_score,Group19,Group19_id1,Group19_score,Group20,Group20_id1,Group20_score
2331,"Boston University, Boston, MA","Boston University, Boston, MA","Boston University, Boston, MA, USA",5642,95.0,"Boston University, Boston, MA, USA",5642,95.0,"Boston University, Boston, MA, USA",5642,95.0,"Boston University, Boston, MA, USA",5642,95.0,"Boston University, Boston, MA, USA",5642,95.0,,,,"Boston University, Boston, USA",9373,91.66666666666667,"Boston University, Boston, USA",9373,91.66666666666667,,,,"Boston University, Boston, MA, USA",5642,95.0,"Boston University, Boston, USA",9373,91.66666666666667,,,,,,,,,,,,,,,,"Boston University, Boston, MA, USA",5642,95.0,"Boston University, Boston, MA, USA",5642,95.0,"Boston University, Boston, USA",9373,91.66666666666667,"Boston University, Boston, USA",9373,91.66666666666667
1356,"Department of Computer Science, Wichita State University, Wichita, KS","Department of Computer Science, Wichita State University, Wichita, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,"Department of Computer Science, Duke University","Department of Computer Science, Duke University","Department of Computer Science, Cornell University",1750,88.0,"Department of Computer Science, Cornell University",1750,88.0,"Department of Computer Science, Fudan University, China",8510,88.0,"Department of Computer Science, Fudan University, China",8510,88.0,"Department of Computer Science, Brown University",728,89.33333333333333,"Department of Computer Science, Duke University, Durham, NC",1067,93.0,"Department of Computer Science, Fudan University, China",8510,88.0,"Department of Computer Science, Purdue University, USA",8379,88.66666666666667,"Department of Computer Science, Cornell University",1750,88.0,"Department of Computer Science, Fudan University, China",8510,88.0,"Department of Computer Science, Fudan University, China",8510,88.0,"Department of Computer Science, Fudan University, China",8510,88.0,"Department of Computer Science, Purdue University, USA",8379,88.66666666666667,,,,,,,"Department of Computer Science, Fudan University, China",8510,88.0,"Department of Computer Science, Brown University",728,89.33333333333333,,,,"Department of Computer Science, Fudan University, China",8510,88.0,"Department of Computer Science, Cornell University",1750,88.0
699,"IBM India Research Lab, New Delhi, India","IBM India Research Lab, New Delhi, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,"University of Waterloo, Waterloo, Ontario, Canada","University of Waterloo, Waterloo, Ontario, Canada","University of Waterloo, Waterloo, ON, Canada",81,90.66666666666667,,,,"University of Waterloo, Waterloo, ON, Canada",81,90.66666666666667,,,,"University of Waterloo, Waterloo, ON, Canada",81,90.66666666666667,"University of Waterloo, Waterloo, ON, Canada",81,90.66666666666667,"University of Waterloo, Waterloo, ON, Canada",81,90.66666666666667,"University of Waterloo, Waterloo, ON, Canada",81,90.66666666666667,"University of Waterloo, Waterloo, ON, Canada",81,90.66666666666667,,,,"University of Waterloo, Waterloo, ON, Canada",81,90.66666666666667,,,,,,,"University of Waterloo, Waterloo, Canada",3243,90.0,"University of Waterloo, Waterloo, ON, Canada",81,90.66666666666667,"University of Waterloo, Waterloo, ON, Canada",81,90.66666666666667,"University of Waterloo, Waterloo, ON, Canada",81,90.66666666666667,"University of Waterloo, Waterloo, ON, Canada",81,90.66666666666667,"University of Waterloo, Waterloo, Canada",3243,90.0,"University of Waterloo, Waterloo, ON, Canada",81,90.66666666666667
3596,Georgia Tech,Georgia Tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4570,"University of Texas at Arlington, Arlington, TX","University of Texas at Arlington, Arlington, TX","University of Texas at Arlington, Arlington, TX, USA",5610,97.0,"University of Texas at Arlington, Arlington, TX, USA",5610,97.0,University of Texas at Arlington,2249,88.0,University of Texas at Arlington,2249,88.0,"University of Texas at Arlington, Arlington, TX, USA",5610,97.0,"The University of Texas at Arlington, Arlington, TX",4041,97.33333333333333,University of Texas at Arlington,2249,88.0,"University of Texas at Arlington, Arlington, TX, USA",5610,97.0,"The University of Texas at Arlington, Arlington, TX",4041,97.33333333333333,,,,"University of Texas at Arlington, Arlington, TX, USA",5610,97.0,"The University of Texas at Arlington, Arlington, TX",4041,97.33333333333333,University of Texas at Arlington,2249,88.0,University of Texas at Arlington,2249,88.0,"The University of Texas at Arlington, Arlington, TX",4041,97.33333333333333,"University of Texas at Arlington, Arlington, TX, USA",5610,97.0,,,,"University of Texas at Arlington, Arlington, TX, USA",5610,97.0,,,,"University of Texas at Arlington, Arlington, TX, USA",5610,97.0
2156,"Universitat Politècnica de Catalunya, Barcelona, Catalonia, Spain","Universitat Politècnica de Catalunya, Barcelona, Catalonia, Spain",,,,,,,"Universitat Politècnica de Catalunya, Barcelona, Caalonia, Spain",2157,98.66666666666667,"Universitat Politècnica de Catalunya, Barcelona, Caalonia, Spain",2157,98.66666666666667,,,,,,,,,,,,,,,,"Universitat Politècnica de Catalunya, Barcelona, Caalonia, Spain",2157,98.66666666666667,"Universitat Politècnica de Catalunya, Barcelona, Caalonia, Spain",2157,98.66666666666667,,,,"Universitat Politècnica de Catalunya, Barcelona, Caalonia, Spain",2157,98.66666666666667,"Universitat Politècnica de Catalunya, Barcelona, Caalonia, Spain",2157,98.66666666666667,"Universitat Politècnica de Catalunya, Barcelona, Caalonia, Spain",2157,98.66666666666667,"Universitat Politècnica de Catalunya, Barcelona, Caalonia, Spain",2157,98.66666666666667,"Universitat Politècnica de Catalunya, Barcelona, Caalonia, Spain",2157,98.66666666666667,"Universitat Politècnica de Catalunya, Barcelona, Caalonia, Spain",2157,98.66666666666667,,,,"Universitat Politècnica de Catalunya, Barcelona, Caalonia, Spain",2157,98.66666666666667
1330,"TCS Lab for Internet Research, Dept of Comp Science and Engg, Indian Institute of Technology Bombay, Mumbai, India","TCS Lab for Internet Research, Dept of Comp Science and Engg, Indian Institute of Technology Bombay, Mumbai, India","TCS Lab for Internet Research, Department of Computer Science and Engineering, Indian Institute of Technology Bombay, Mumbai, India",1092,90.33333333333333,"TCS Lab for Internet Research, Department of Computer Science and Engineering, Indian Institute of Technology Bombay, Mumbai, India",1092,90.33333333333333,"TCS Lab for Internet Research, Department of Computer Science and Engineering, Indian Institute of Technology Bombay, Mumbai, India",1092,90.33333333333333,"TCS Lab for Internet Research, Department of Computer Science and Engineering, Indian Institute of Technology Bombay, Mumbai, India",1092,90.33333333333333,,,,,,,,,,,,,"TCS Lab for Internet Research, Department of Computer Science and Engineering, Indian Institute of Technology Bombay, Mumbai, India",1092,90.33333333333333,,,,,,,"TCS Lab for Internet Research, Department of Computer Science and Engineering, Indian Institute of Technology Bombay, Mumbai, India",1092,90.33333333333333,,,,,,,,,,,,,"TCS Lab for Internet Research, Department of Computer Science and Engineering, Indian Institute of Technology Bombay, Mumbai, India",1092,90.33333333333333,,,,,,,"TCS Lab for Internet Research, Department of Computer Science and Engineering, Indian Institute of Technology Bombay, Mumbai, India",1092,90.33333333333333
6371,"University of Zürich, Zürich, UNK, Switzerland","University of Zürich, Zürich, UNK, Switzerland","University of Zurich, Zurich, Switzerland",9169,88.33333333333333,"University of Zurich, Zurich, Switzerland",9169,88.33333333333333,,,,"University of Zurich, Zurich, Switzerland",9169,88.33333333333333,,,,,,,"University of Zurich, Zurich, Switzerland",9169,88.33333333333333,,,,,,,"University of Zurich, Zurich, Switzerland",9169,88.33333333333333,"University of Zurich, Zurich, Switzerland",9169,88.33333333333333,,,,,,,"University of Zurich, Zurich, Switzerland",9169,88.33333333333333,,,,"University of Zurich, Zurich, Switzerland",9169,88.33333333333333,,,,"University of Zurich, Zurich, Switzerland",9169,88.33333333333333,,,,"University of Zurich, Zurich, Switzerland",9169,88.33333333333333
8756,"Computer Science Department, University of Southern California, Los Angeles, USA 90089-0781","Computer Science Department, University of Southern California, Los Angeles, USA 90089-0781","Computer Science Department, University of Southern California, USA",8160,88.66666666666667,,,,"Computer Science Department, University of Southern California, USA",8160,88.66666666666667,,,,,,,"Computer Science Department, University of Southern California, USA",8160,88.66666666666667,"Computer Science Department, University of Southern California, Los Angeles, CA",723,92.66666666666667,,,,,,,,,,,,,"Computer Science Department, University of Southern California, Los Angeles, CA",723,92.66666666666667,"Computer Science Department, University of Southern California, USA",8160,88.66666666666667,,,,"Computer Science Department, University of Southern California, Los Angeles, CA",723,92.66666666666667,,,,,,,,,,"Computer Science Department, University of Southern California, USA",8160,88.66666666666667,"Computer Science Department, University of Southern California, USA",8160,88.66666666666667
7909,"McGill University, Montreal, Quebec, Canada","McGill University, Montreal, Quebec, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6933,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy","DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano, Italy","DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano Italy",6934,99.0,,,,,,,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano Italy",6934,99.0,,,,,,,,,,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano Italy",6934,99.0,,,,,,,,,,,,,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano Italy",6934,99.0,,,,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano Italy",6934,99.0,,,,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano Italy",6934,99.0,,,,,,,"DSI-Università di Milano, Via Comelico, 39/41, 20135 Milano Italy",6934,99.0
627,IBM T. J. Watson Res. Center,IBM T. J. Watson Res. Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,"University of Twente, The Netherlands","University of Twente, The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4810,Univ. of California Santa Cruz,Univ. of California Santa Cruz,,,,University of California Santa Cruz,4048,89.0,,,,,,,University of California Santa Cruz,4048,89.0,,,,,,,,,,,,,,,,University of California Santa Cruz,4048,89.0,"University of California, Santa Cruz",1956,88.66666666666667,,,,,,,University of California Santa Cruz,4048,89.0,,,,,,,,,,University of California Santa Cruz,4048,89.0,,,
8854,"University of Massachusetts, Amherst, Amherst, MA","University of Massachusetts, Amherst, Amherst, MA",University of Massachusetts Amherst,3090,88.66666666666667,University of Massachusetts Amherst,3090,88.66666666666667,"University of Massachusetts, Amherst",3145,90.33333333333333,University of Massachusetts Amherst,3090,88.66666666666667,,,,"University of Massachusetts Amherst, Amherst, MA, USA",5587,96.0,,,,,,,"University of Massachusetts, Amherst, MA",2932,92.66666666666667,"University of Massachusetts Amherst, Amherst, MA, USA",5587,96.0,,,,"University of Massachusetts, Amherst, MA",2932,92.66666666666667,,,,"University of Massachusetts Amherst, Amherst, MA, USA",5587,96.0,"University of Massachusetts, Amherst, MA",2932,92.66666666666667,,,,"University of Massachusetts, Amherst",3145,90.33333333333333,,,,"University of Massachusetts Amherst, Amherst, MA, USA",5587,96.0,"University of Massachusetts, Amherst, MA",2932,92.66666666666667
547,UC Berkeley,UC Berkeley,,,,U.C. Berkeley,4198,90.0,U.C. Berkeley,4198,90.0,U.C. Berkeley,4198,90.0,Berkeley,543,89.33333333333333,Berkeley,543,89.33333333333333,"UC, Berkeley",1816,95.66666666666667,"UC, Berkeley",1816,95.66666666666667,U. C. Berkeley,9603,88.66666666666667,,,,,,,"UC, Berkeley",1816,95.66666666666667,Berkeley,543,89.33333333333333,U.C. Berkeley,4198,90.0,U.C. Berkeley,4198,90.0,U.C. Berkeley,4198,90.0,U.C. Berkeley,4198,90.0,,,,,,,U.C. Berkeley,4198,90.0
3567,UM Ann Arbor,UM Ann Arbor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"Korea Advanced Institute of Science and Technology, Yusong-gu, Taejon, Korea","Korea Advanced Institute of Science and Technology, Yusong-gu, Taejon, Korea",,,,"Korea Advanced Institute of Science and Technology (KAIST), Taejon, Korea",7094,88.0,,,,"Korea Advanced Institute of Science and Technology (KAIST), Taejon, Korea",7094,88.0,,,,"Korea Advanced Institute of Science and Technology, Taejon, Korea",7113,91.0,,,,,,,,,,"Korea Advanced Institute of Science and Technology (KAIST), Taejon, Korea",7094,88.0,"Korea Advanced Institute of Science and Technology (KAIST), Taejon, Korea",7094,88.0,"Korea Advanced Institute of Science and Technology (KAIST), Taejon, Korea",7094,88.0,"Korea Advanced Institute of Science and Technology (KAIST), Taejon, Korea",7094,88.0,,,,,,,,,,"Korea Advanced Institute of Science and Technology (KAIST), Taejon, Korea",7094,88.0,,,,,,,"Korea Advanced Institute of Science and Technology, Taejon, Korea",7113,91.0
268,"Hong Kong Polytechnic University, Hung Hom, Hong Kong","Hong Kong Polytechnic University, Hung Hom, Hong Kong",,,,"The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong",6,89.0,"The Hong Kong Polytechnic University, Hong Kong, Hong Kong",5709,90.66666666666667,"The Hong Kong Polytechnic University, Hong Kong, Hong Kong",5709,90.66666666666667,,,,"The Hong Kong Polytechnic University, Hong Kong, Hong Kong",5709,90.66666666666667,"The Hong Kong Polytechnic University, Hong Kong, Hong Kong",5709,90.66666666666667,"The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong",6,89.0,"The Hong Kong Polytechnic University, Hong Kong, Hong Kong",5709,90.66666666666667,,,,"The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong",6,89.0,"The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong",6,89.0,"The Hong Kong Polytechnic University, Hong Kong, Hong Kong",5709,90.66666666666667,,,,"The Hong Kong Polytechnic University, Hong Kong, Hong Kong",5709,90.66666666666667,"The Hong Kong Polytechnic University, Hong Kong, Hong Kong",5709,90.66666666666667,"The Hong Kong Polytechnic University, Hong Kong, Hong Kong",5709,90.66666666666667,"The Hong Kong Polytechnic University, Hong Kong, Hong Kong",5709,90.66666666666667,"The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong",6,89.0,"The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong",6,89.0
7777,"C&C Research Laboratories, NEC USA, 110 Rio Robles, M/S SJ100, San Jose, CA 95134, USA; E-mail: {wen,candan,hirata,hara}@ccrl.sj.nec.com","C&C Research Laboratories, NEC USA, 110 Rio Robles, M/S SJ100, San Jose, CA 95134, USA; E-mail: {wen,candan,hirata,hara}@ccrl.sj.nec.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5746,"Yahoo! Research, Santa Clara, CA, USA","Yahoo! Research, Santa Clara, CA, USA","Yahoo! Research, Santa Clara, CA",2519,95.66666666666667,"Yahoo! Research, Santa Clara, USA 95054",9257,88.66666666666667,,,,"Yahoo! Research, Santa Clara, USA 95054",9257,88.66666666666667,,,,"Yahoo! Research, Santa Clara, CA",2519,95.66666666666667,"Yahoo! Research, Santa Clara, USA 95054",9257,88.66666666666667,,,,,,,"Yahoo! Research, Santa Clara, USA 95054",9257,88.66666666666667,,,,"Yahoo! Research, Santa Clara, CA",2519,95.66666666666667,"Yahoo! Research, Santa Clara, CA",2519,95.66666666666667,,,,"Yahoo! Research, Santa Clara, USA 95054",9257,88.66666666666667,,,,"Yahoo! Research, Santa Clara, CA",2519,95.66666666666667,"Yahoo! Research, Santa Clara, CA",2519,95.66666666666667,"Yahoo! Research, Santa Clara, CA",2519,95.66666666666667,"Yahoo! Research, Santa Clara, CA",2519,95.66666666666667
